Sample,Population code,Superpopulation name,Population name,pc1_global,pc2_global,tsne1,tsne2,pc1_aims,pc2_aims,pc1_eur,pc2_eur,pc1_afr,pc2_afr,pc3_afr
HG00656,CHS,East Asian Ancestry,Southern Han Chinese,-6.666455166192372,-5.654316045238464,-16.447248,-32.207607,-3.4161700798028694,-1.6471453363785318,,,,,
HG00657,CHS,East Asian Ancestry,Southern Han Chinese,-6.070292896189338,-5.386372593459465,-15.877475,-32.056976,-2.8898976787362773,-1.9589946332559127,,,,,
HG00662,CHS,East Asian Ancestry,Southern Han Chinese,-5.814536036474704,-5.866938114056771,-10.060423,-27.492228,-2.9409009055433364,-1.7274519366307772,,,,,
HG00663,CHS,East Asian Ancestry,Southern Han Chinese,-7.064231215108441,-6.3126305354552885,-7.414742,-29.916609,-3.7885335405127565,-2.643465095033287,,,,,
HG00671,CHS,East Asian Ancestry,Southern Han Chinese,-6.819799804928648,-4.578624058586873,-6.830239,-25.001936,-2.7293297901763234,-1.5762879054640129,,,,,
HG00672,CHS,East Asian Ancestry,Southern Han Chinese,-5.279359801768013,-6.179762019950215,-11.937608,-29.669245,-2.252297081506038,-1.4280997368509607,,,,,
HG00683,CHS,East Asian Ancestry,Southern Han Chinese,-6.402075525790581,-6.81906576453584,-9.400922,-31.92445,-2.071275305567319,-2.7187192644934024,,,,,
HG00684,CHS,East Asian Ancestry,Southern Han Chinese,-6.226140895354327,-6.534165382700061,-9.016958,-28.169886,-3.0890722755112794,-2.4785362104127655,,,,,
HG00689,CHS,East Asian Ancestry,Southern Han Chinese,-5.172595761018885,-4.214961266786021,-6.354053,-28.396254,-3.2544236459577673,-0.7504970498146895,,,,,
HG00690,CHS,East Asian Ancestry,Southern Han Chinese,-6.163224820084719,-5.589472993968937,-14.825753,-26.96348,-2.771531672659701,-0.9411380741819491,,,,,
HG00692,CHS,East Asian Ancestry,Southern Han Chinese,-6.293247251765953,-4.5152813664510925,-9.210783,-28.75172,-2.7999241512155093,-1.346638471314746,,,,,
HG00693,CHS,East Asian Ancestry,Southern Han Chinese,-7.425746072633011,-5.295964138223293,-15.904498,-26.231295,-2.625666724169328,-2.403245943769223,,,,,
HG00698,CHS,East Asian Ancestry,Southern Han Chinese,-5.393339179759882,-6.049943420538303,-11.981943,-29.716146,-2.0106992510898856,-2.1818929574780355,,,,,
HG00699,CHS,East Asian Ancestry,Southern Han Chinese,-7.325058140363565,-5.897658562063621,-10.330852,-34.132187,-3.119147610087884,-2.534929397929395,,,,,
HG00701,CHS,East Asian Ancestry,Southern Han Chinese,-6.431411022565894,-5.03657931056989,-7.1448345,-24.927603,-1.789803989529766,-1.3277211635840294,,,,,
HG00702,CHS,East Asian Ancestry,Southern Han Chinese,-6.46342401778312,-4.995533942826815,-16.242619,-32.159794,-2.7589993075865236,-1.5161966920070524,,,,,
HG00704,CHS,East Asian Ancestry,Southern Han Chinese,-6.720741503961288,-5.367540410378438,-7.925658,-32.97464,-3.634246034171997,-2.3107870642324597,,,,,
HG00705,CHS,East Asian Ancestry,Southern Han Chinese,-7.114414783760192,-5.8083797431104385,-17.021357,-27.995655,-3.2800655181827176,-0.9061308848194614,,,,,
HG00707,CHS,East Asian Ancestry,Southern Han Chinese,-5.7642919563860024,-5.14705344689503,-12.678554,-28.744284,-2.201567983436556,-2.500039795272598,,,,,
HG00708,CHS,East Asian Ancestry,Southern Han Chinese,-7.070767951223722,-5.5747810609261785,-15.907631,-25.627121,-2.655417700432891,-2.079795672170681,,,,,
HG00731,PUR,American Ancestry,Puerto Rican,0.11988840655662825,5.216452410558739,6.808688,17.090023,-0.4343230357936608,2.2175299202085603,,,,,
HG00732,PUR,American Ancestry,Puerto Rican,-0.17174950826658136,4.700872115535358,-7.196626,21.74008,0.1972559654430247,1.4702782250436193,,,,,
HG00734,PUR,American Ancestry,Puerto Rican,-0.312333023953115,2.9061900044448787,0.89594483,7.8517165,0.19991194588704464,1.0973833112803544,,,,,
HG00736,PUR,American Ancestry,Puerto Rican,-1.461470583204476,4.540373409052135,-5.0241694,22.670734,0.6545757084147366,0.5082356822795793,,,,,
HG00737,PUR,American Ancestry,Puerto Rican,-1.3030135561600447,3.3607188894532483,-0.61833066,13.516402,-1.17296473664584,1.1396389318987499,,,,,
HG00740,PUR,American Ancestry,Puerto Rican,-0.32802397527513827,4.152609293314772,-2.441175,5.7476807,0.1542181278099637,0.7845225652305974,,,,,
HG01047,PUR,American Ancestry,Puerto Rican,-0.814529902870918,3.054408626356049,-2.1308084,8.885016,-0.07411020783952993,0.5070351609118608,,,,,
HG01048,PUR,American Ancestry,Puerto Rican,-1.0302212871610963,1.9960558095888423,6.6368537,8.4651785,-0.733360649555989,0.6846291113783038,,,,,
HG01051,PUR,American Ancestry,Puerto Rican,-0.11345975310372941,3.1905749237824628,7.172711,8.679704,0.6942817333126607,1.3188147890557245,,,,,
HG01052,PUR,American Ancestry,Puerto Rican,2.1354716072320565,1.903489350518139,5.144351,4.0962915,1.4034885555336578,0.6711971409894633,,,,,
HG01055,PUR,American Ancestry,Puerto Rican,-0.970720931941154,3.2768191021372344,-0.34520856,5.376967,-0.9387909571999864,0.3574458397337983,,,,,
HG01060,PUR,American Ancestry,Puerto Rican,-0.19213233650091482,3.4326716616991266,-1.4719564,6.213812,0.8535944662960251,0.25621722686775006,,,,,
HG01061,PUR,American Ancestry,Puerto Rican,0.47116928482487286,4.10527465674091,8.755916,12.182761,-0.5595065775167204,0.5338565818147518,,,,,
HG01066,PUR,American Ancestry,Puerto Rican,-1.8585002616634947,3.9116478199450926,3.7773294,5.743794,-1.235107414116471,2.001462172543697,,,,,
HG01067,PUR,American Ancestry,Puerto Rican,-0.46212195454950145,4.299685928785768,2.217348,11.517957,-0.26353385127224116,1.9264834486309987,,,,,
HG01069,PUR,American Ancestry,Puerto Rican,0.19605341163270373,5.14848833447542,10.278195,15.466168,-0.07722458702766832,2.2165509775086827,,,,,
HG01070,PUR,American Ancestry,Puerto Rican,-0.5205155486670099,2.4733742017750053,2.3006213,0.5184957,-0.44428021913248933,1.476908930337265,,,,,
HG01072,PUR,American Ancestry,Puerto Rican,-2.22873254760594,2.2501924678909933,-1.7120023,5.848292,-1.3658221633837595,-0.3051782153540965,,,,,
HG01073,PUR,American Ancestry,Puerto Rican,-2.0574641946123786,-0.1806915076498461,-2.0102997,-0.05104809,-1.3522978741863214,0.44439087237678687,,,,,
HG01075,PUR,American Ancestry,Puerto Rican,-0.6932686248644653,4.935169610722802,1.7342314,12.353457,-0.7490166622660208,1.9200188293773857,,,,,
HG01079,PUR,American Ancestry,Puerto Rican,-2.4628344653168255,4.685897915226407,8.07209,12.95021,-1.4281190101152763,0.7304894370452828,,,,,
HG01080,PUR,American Ancestry,Puerto Rican,0.39926097171333574,3.8492692464470863,6.506351,8.532831,-0.08273049569225743,1.5597049887402075,,,,,
HG01082,PUR,American Ancestry,Puerto Rican,-2.876642861470451,2.1252748181482652,1.676924,-0.05036725,-0.6480353899996526,0.9525152969842323,,,,,
HG01083,PUR,American Ancestry,Puerto Rican,1.9427443170318046,0.7106822490692055,-1.6593004,5.7092505,0.8575406639848735,0.5035802258823061,,,,,
HG01085,PUR,American Ancestry,Puerto Rican,-0.9425574706266712,3.2034253331079676,4.530951,6.1977367,-1.0153997464782196,0.8309736168961501,,,,,
HG01095,PUR,American Ancestry,Puerto Rican,0.4252077263218629,4.531228649113081,8.112179,20.562193,-0.48910810309697567,2.6067450230366305,,,,,
HG01097,PUR,American Ancestry,Puerto Rican,-1.314712229117507,2.9474161414255393,2.6676965,8.92946,-1.5866769196914698,1.0594003604727318,,,,,
HG01098,PUR,American Ancestry,Puerto Rican,0.5671833168482049,4.336452228232922,-5.8875704,4.5971837,0.1594366605519928,1.1769573050147313,,,,,
HG01101,PUR,American Ancestry,Puerto Rican,1.2842276845035019,0.9554945945758151,5.1234646,4.1065955,0.14668943650262067,-0.6007046224485855,,,,,
HG01102,PUR,American Ancestry,Puerto Rican,5.141899624797678,0.07866503712484896,7.174476,7.1832023,2.2253874636869435,-0.810532031322575,,,,,
HG01104,PUR,American Ancestry,Puerto Rican,-1.2708455835601558,4.25738467192595,-0.6811333,11.065259,-1.3521358508094123,1.9869211070795585,,,,,
HG01105,PUR,American Ancestry,Puerto Rican,-0.4842445795199462,4.580878467432413,10.033859,20.559093,0.4721531639906291,1.2255986493381146,,,,,
HG01107,PUR,American Ancestry,Puerto Rican,-0.26789630217689786,4.952778982387589,0.64422035,10.429265,-0.47198834692446207,2.5713062681526595,,,,,
HG01108,PUR,American Ancestry,Puerto Rican,7.908957914535708,-0.11750046287036575,14.016146,4.8012185,3.1643315140388424,-0.21016891122813686,,,,,
HG01112,CLM,American Ancestry,Colombian,0.3344740747530083,4.77220037890447,-10.986995,13.737619,-0.5584765127403108,2.0259341248771117,,,,,
HG01113,CLM,American Ancestry,Colombian,-1.2609701957029675,2.368086490753395,-6.419679,7.3284435,-0.560541379484699,1.360351807659089,,,,,
HG01124,CLM,American Ancestry,Colombian,-0.770031313119838,3.7965160751940252,0.46859428,6.5346723,-0.1405433275481408,0.758815808628202,,,,,
HG01125,CLM,American Ancestry,Colombian,-1.4954574076469225,4.593665058012822,4.313272,9.490163,-0.9965695830283432,2.0132445431012034,,,,,
HG01133,CLM,American Ancestry,Colombian,-3.5416723641680776,2.622790353937991,-4.907668,1.6159477,-1.9754014252612178,1.030236354418561,,,,,
HG01134,CLM,American Ancestry,Colombian,-1.0843596134825417,5.4155958617187245,3.890223,13.052891,-0.7900521066876726,1.6205928687993374,,,,,
HG01136,CLM,American Ancestry,Colombian,0.9544381050214309,2.0166897867265807,-8.489573,0.0047492506,1.198158103160354,0.8233549701411258,,,,,
HG01137,CLM,American Ancestry,Colombian,-2.2948347095158947,2.6711540277451973,-7.345937,2.850394,-0.6198138836292387,-0.09606074336784332,,,,,
HG01140,CLM,American Ancestry,Colombian,-3.0275466344279316,2.0117068350459113,-4.3198013,3.6302538,-1.4428459499989184,0.9632078775295001,,,,,
HG01148,CLM,American Ancestry,Colombian,-1.536630772778857,4.842619920213597,-6.406823,7.9331436,-1.132744618013392,1.6710809694094795,,,,,
HG01149,CLM,American Ancestry,Colombian,-2.0360330691532065,2.8520322410199186,-6.4777656,6.4090343,-1.8448075916085347,0.5045153811016778,,,,,
HG01167,PUR,American Ancestry,Puerto Rican,1.7487628608194226,4.477239896108616,6.8186617,5.274903,0.7406767639881848,1.5665853417022038,,,,,
HG01168,PUR,American Ancestry,Puerto Rican,0.426130728332875,3.211379955907523,9.858854,18.11742,0.31014420925192987,2.7493471598391688,,,,,
HG01170,PUR,American Ancestry,Puerto Rican,-0.17854463899624895,3.150446716458105,2.8073483,1.6557477,0.2396502262661626,1.6422521765373173,,,,,
HG01171,PUR,American Ancestry,Puerto Rican,-1.5866104884265182,3.0918181079300795,2.1725364,0.38321453,-1.0936091689950438,-0.352823821443522,,,,,
HG01173,PUR,American Ancestry,Puerto Rican,-0.4015530359919777,4.065866189369361,9.922417,10.688858,-0.5324378934393209,1.5448796444717043,,,,,
HG01174,PUR,American Ancestry,Puerto Rican,0.8331421809093188,3.9511653519760044,7.0729823,7.380877,0.050539401574213216,1.630443888113391,,,,,
HG01176,PUR,American Ancestry,Puerto Rican,-0.3124554902669884,3.4743616837528797,-0.20392707,16.80066,0.4001212965292411,1.3295947914757777,,,,,
HG01183,PUR,American Ancestry,Puerto Rican,1.409546313969586,5.258571033229147,7.616619,20.64048,0.6659592732298176,1.3784630042014654,,,,,
HG01187,PUR,American Ancestry,Puerto Rican,-1.9551746213312726,1.4395492290338705,-3.1487381,0.5063997,-0.5171788915367014,-0.10447204205973781,,,,,
HG01188,PUR,American Ancestry,Puerto Rican,2.84029270950605,1.4693411903552809,-3.6675532,9.14033,1.3033355827955004,0.4053370370376417,,,,,
HG01190,PUR,American Ancestry,Puerto Rican,1.765488441572312,4.493816803666796,6.8297334,5.2673607,0.9320029885760579,2.0546804741339773,,,,,
HG01191,PUR,American Ancestry,Puerto Rican,-0.09445788603197158,-1.454181596791197,-1.4277415,1.3484411,0.11206571396100429,0.6591973037131833,,,,,
HG01197,PUR,American Ancestry,Puerto Rican,-1.5447565150247127,2.8239877686030916,-3.9373994,3.4273496,-1.8602440766103505,-0.7257325889307928,,,,,
HG01198,PUR,American Ancestry,Puerto Rican,0.3068741402784968,2.8349998001700527,3.7337945,5.514896,-0.9610734786100936,1.3160856566028611,,,,,
HG01204,PUR,American Ancestry,Puerto Rican,-0.12098164282400348,4.768479438885949,9.984716,10.676799,-0.49329492206180475,2.0823024796318474,,,,,
HG01250,CLM,American Ancestry,Colombian,-0.5935830217292108,3.0297437124688145,3.593509,10.980037,0.3722796657638259,1.14435971362031,,,,,
HG01251,CLM,American Ancestry,Colombian,-3.147205489318105,2.885240771230553,-7.196753,1.9416202,-1.7580705646982728,0.5986430033377448,,,,,
HG01257,CLM,American Ancestry,Colombian,0.8708909545681999,3.3643719512891175,4.6821394,6.3133583,-0.3184197705051898,1.8986563891871708,,,,,
HG01259,CLM,American Ancestry,Colombian,-0.18759651592513327,4.771054936650615,-1.712265,8.672095,-1.0947644299515618,1.4910360690299598,,,,,
HG01271,CLM,American Ancestry,Colombian,0.21620442438624898,4.652550223062865,1.3560032,9.712721,0.7678279127291618,1.0075904822891262,,,,,
HG01272,CLM,American Ancestry,Colombian,1.0083181886828987,0.243757835850138,-7.136563,1.6582013,0.3872990899777067,-0.7962568140235646,,,,,
HG01274,CLM,American Ancestry,Colombian,-1.529671223956937,3.1568371923955363,-7.210384,0.88396513,-0.9927021754054595,1.0927112493199953,,,,,
HG01275,CLM,American Ancestry,Colombian,-1.1249269915035527,6.640971096952692,6.8921123,16.277622,0.45144618659946234,2.37269015022595,,,,,
HG01277,CLM,American Ancestry,Colombian,-0.6231316721294751,2.5250990786762415,-3.0308537,4.3690667,-0.15472284191103958,1.12466692326711,,,,,
HG01278,CLM,American Ancestry,Colombian,-1.7917104593012283,4.378145176428759,-3.029581,4.443637,-1.3631011953944685,0.1443026038503885,,,,,
HG01334,GBR,European Ancestry,British,-0.8751470369526184,5.522859349940471,4.2414956,18.514027,-0.9034529319258987,1.7034316837738137,-2.6156039137123863,1.7098167747953152,,,
HG01342,CLM,American Ancestry,Colombian,1.0036774416494936,-0.36417368714912524,6.123532,0.8731657,1.6872593555777813,0.20764812828202728,,,,,
HG01344,CLM,American Ancestry,Colombian,0.2862711297503474,4.734958513399803,-7.820809,1.2676542,0.535200625156641,0.7202296288982939,,,,,
HG01345,CLM,American Ancestry,Colombian,-1.600367870500651,4.144650455528421,-6.203992,7.668,-1.7331989625588644,1.6243638049892528,,,,,
HG01350,CLM,American Ancestry,Colombian,-1.4558807006332826,3.27668339232005,-1.2945461,4.4417176,-0.7818306514225666,0.5177426519147101,,,,,
HG01351,CLM,American Ancestry,Colombian,-1.8280128881758988,4.037402869877101,-7.31666,3.4097006,-0.8550984126349419,-0.6696826250387615,,,,,
HG01353,CLM,American Ancestry,Colombian,-1.1338753368000967,4.656027473920622,-3.1844184,6.8542247,0.16234117913984625,0.23456555444474825,,,,,
HG01354,CLM,American Ancestry,Colombian,-1.5519897814020513,4.149445040872095,-5.1010036,7.1204247,-1.4701706598508744,-0.5208422127712491,,,,,
HG01356,CLM,American Ancestry,Colombian,0.39814700512650714,2.2768175381769375,-8.294158,0.1196155,0.28810489385980576,0.11178815461794689,,,,,
HG01357,CLM,American Ancestry,Colombian,-2.0677557211618263,3.9145216300884966,-4.494093,5.093773,-1.3392194453662536,0.9583645109999506,,,,,
HG01359,CLM,American Ancestry,Colombian,-0.22188268417102375,5.253100814692245,10.776639,12.560339,0.2797609505487856,1.143048755936455,,,,,
HG01360,CLM,American Ancestry,Colombian,-2.4119648571998042,3.836251677504059,-6.460857,-1.225875,-0.8905178769111923,-0.06334505003301505,,,,,
HG01365,CLM,American Ancestry,Colombian,-2.1550503988245326,1.5531073213834814,-0.682266,-1.0209141,-1.1676355368067326,0.8511726538581301,,,,,
HG01366,CLM,American Ancestry,Colombian,-0.3153008381553901,3.7847129869978273,-4.9329114,2.2525287,-0.7514597432912177,1.3708096214171843,,,,,
HG01374,CLM,American Ancestry,Colombian,-1.7923656645516908,3.065195360082084,-5.3996835,0.79953545,-1.5362812064327176,-0.26028039997439745,,,,,
HG01375,CLM,American Ancestry,Colombian,0.5720725606742435,1.3352616054676822,0.05805295,3.2975092,0.7494004386637136,-1.0189825947408182,,,,,
HG01377,CLM,American Ancestry,Colombian,-2.48160141584976,3.451866271615292,-4.7961574,0.20643552,-1.1000977213600838,-0.201361044039567,,,,,
HG01378,CLM,American Ancestry,Colombian,-0.570927994637511,4.409161091573869,-8.824296,6.2517476,-0.7968259873641292,1.0282364345796255,,,,,
HG01383,CLM,American Ancestry,Colombian,-1.4458065219924352,4.033466155494881,3.4800603,10.829262,-2.1626809951619586,0.8393733100129632,,,,,
HG01384,CLM,American Ancestry,Colombian,2.2048576676783997,1.5942490468568833,-8.872755,6.012176,1.1308893195239762,0.26680721667343255,,,,,
HG01389,CLM,American Ancestry,Colombian,-0.9089328604948026,4.797545804411984,-4.611251,7.5341353,-1.7693211231586208,0.7403952881976195,,,,,
HG01390,CLM,American Ancestry,Colombian,4.165731831590382,0.0421920226497603,-5.8578553,2.4410133,2.672960911192863,-0.4427560884546913,,,,,
HG01437,CLM,American Ancestry,Colombian,-0.6165866322714499,3.2719833371797233,-1.706555,8.984871,-1.0155079028136424,-0.6066517928651605,,,,,
HG01440,CLM,American Ancestry,Colombian,1.0470962149283376,3.1292041005003965,0.88708943,-2.0373368,0.24024874915180994,1.2574557193931468,,,,,
HG01441,CLM,American Ancestry,Colombian,-2.0796938555030104,0.3440326968197924,1.7754023,2.2825744,0.09349498160658742,1.5389803597183487,,,,,
HG01455,CLM,American Ancestry,Colombian,-0.25377363097456757,4.27395733166616,0.26531813,5.0572333,1.2762375306813214,0.9195443759269608,,,,,
HG01456,CLM,American Ancestry,Colombian,-3.1636252101616096,3.032091150424699,-1.7795863,3.062775,-0.523374513027156,1.3451298072369218,,,,,
HG01461,CLM,American Ancestry,Colombian,-2.015216920817427,1.4459882722176314,-2.6385584,-0.012286915,-0.43013477783763937,0.12512174023740807,,,,,
HG01462,CLM,American Ancestry,Colombian,-0.7459419900482867,1.7647671670185412,-5.857064,1.6387032,-0.6176125641991959,0.4364917157060364,,,,,
HG01465,CLM,American Ancestry,Colombian,-2.365167097636274,5.178740606151175,-4.5308967,5.78796,-1.3323921497423705,1.5514382254262316,,,,,
HG01488,CLM,American Ancestry,Colombian,-1.1532340300456068,3.0542217077784226,-7.848011,4.646382,-1.2922594321507461,-0.10586627742696697,,,,,
HG01489,CLM,American Ancestry,Colombian,1.4545121898682982,4.530475247353299,10.7123375,12.564856,0.9138994333452535,2.123025898604282,,,,,
HG01491,CLM,American Ancestry,Colombian,-0.8088650952250068,3.4720697690682094,-4.3072867,5.749837,0.3696629920550216,0.26833756236884354,,,,,
HG01492,CLM,American Ancestry,Colombian,-0.11789347492372748,6.589837042740969,3.7977917,13.157917,-0.20035355466164756,2.309476133272192,,,,,
HG01494,CLM,American Ancestry,Colombian,3.0583721976194855,-1.1645870358405883,-0.35454997,2.535646,1.6414684449000523,0.12992099484512165,,,,,
HG01495,CLM,American Ancestry,Colombian,0.30627983856489205,3.043443833930786,-1.4682791,4.0733147,-0.726088702302996,0.8341609344418897,,,,,
HG01497,CLM,American Ancestry,Colombian,0.4088252050938652,2.71488328859545,0.79378957,5.217174,0.7066774919600063,2.088323534191527,,,,,
HG01498,CLM,American Ancestry,Colombian,-0.6317071668371366,3.682710613723326,6.091726,9.022638,0.2637439100248916,1.1577659517572512,,,,,
HG01515,IBS,European Ancestry,Iberian,-0.5444405946375921,5.423319028000738,10.860669,16.445026,-0.6489616750304379,0.7933854185962474,-3.699265901532065,1.4668079997217771,,,
HG01516,IBS,European Ancestry,Iberian,-0.8605429880626658,5.947413706728541,6.3943067,10.68967,-1.5292219903920183,1.234604629443827,-1.622684009441783,-0.7215807267343027,,,
HG01518,IBS,European Ancestry,Iberian,-1.915127295787908,4.871665867973983,0.6898741,19.107082,-1.278451779004337,2.0135268885980833,-1.4321783257653609,1.9251930678039622,,,
HG01519,IBS,European Ancestry,Iberian,-1.283840180277278,5.535106709789918,1.028838,11.099545,-1.093626049672176,0.9756131424947124,-0.4752366691287125,2.630022075561436,,,
HG01521,IBS,European Ancestry,Iberian,-1.2906863567102853,5.391848924472322,2.980076,12.348239,-1.3037410186534721,1.8609973888107647,-2.072140207066728,1.2688718180923075,,,
HG01522,IBS,European Ancestry,Iberian,-1.9884058582096418,5.4150801839926,5.5577574,13.162859,-1.3510053940091793,1.9887788827453798,-2.595225326400637,1.4827051759988688,,,
HG01550,CLM,American Ancestry,Colombian,-1.492443675338266,3.7999904146861603,-5.20044,7.115858,-1.18881977527576,0.5194864325225768,,,,,
HG01551,CLM,American Ancestry,Colombian,2.7175463670270465,0.741072139308165,9.59345,2.3944986,1.3137156204352074,1.0865410641266307,,,,,
HG01617,IBS,European Ancestry,Iberian,0.516542751236056,3.3977561329416766,8.179259,16.471586,-0.5328145662397714,1.0033884698088598,-0.6039974312087141,-1.4593169552832062,,,
HG01618,IBS,European Ancestry,Iberian,0.10332117835312793,6.052456052414232,0.11609005,9.892982,0.164731559906248,2.0225249764543793,-2.156131486319665,1.6845155935021738,,,
HG01619,IBS,European Ancestry,Iberian,-0.8974866135720796,5.6277083397858965,9.589938,20.12554,-0.5691108832632962,2.381057685521446,-3.5198144363426938,0.16831667150292337,,,
HG01620,IBS,European Ancestry,Iberian,-1.1768659090001403,4.880221969790746,4.930487,17.136847,-0.528937673639553,2.487185785501829,-0.72323821066371,-3.7803753904928445,,,
HG01623,IBS,European Ancestry,Iberian,0.12353911900625769,6.2080090454040935,-11.188036,17.321266,-0.0357100173306476,1.0162926754250243,0.8849426049536457,2.682532289711176,,,
HG01624,IBS,European Ancestry,Iberian,0.7840811600973011,6.853875696439101,6.0642743,23.695118,0.21919598157444653,2.7108502526297973,0.20666123215222462,0.3673861667122277,,,
HG01625,IBS,European Ancestry,Iberian,0.4145772923016531,6.2617776052379766,9.581244,20.09293,-0.2041554694798688,2.9153637447008816,-4.834703899847142,1.824154247125898,,,
HG01626,IBS,European Ancestry,Iberian,-1.4521986050556515,4.8189802790536564,0.77932155,16.383669,-1.0902060913366731,2.3961501999339685,-0.8155303115735738,-4.444889574319419,,,
NA06984,CEU,European Ancestry,CEPH,-1.0966976269908066,5.722994792043119,1.6653255,18.290497,-0.43178485528122046,1.6416774387130255,-1.2750919494197952,-0.04150975740244349,,,
NA06986,CEU,European Ancestry,CEPH,-2.2857095333589377,5.562957599386972,-3.3738437,10.884111,-1.5751013243168202,2.187823904825299,2.518425412936614,0.8652542845544274,,,
NA06989,CEU,European Ancestry,CEPH,0.6436656605173557,5.503929686853847,5.098372,14.514838,0.15690178274946165,1.7546633973048473,-2.1807307908081275,-0.6214071824721822,,,
NA06994,CEU,European Ancestry,CEPH,-1.4746416048911906,6.118334266398968,0.13738962,13.61604,-1.3399142049216906,2.001430978535861,2.2700251637809012,2.6051147860178276,,,
NA07000,CEU,European Ancestry,CEPH,-0.4278384151354051,4.127992468169003,4.2644463,9.413816,-0.8946319780642391,1.37193636625272,-0.1396722175683727,-1.2392507762376899,,,
NA07037,CEU,European Ancestry,CEPH,-0.46004955393209995,4.900497266209865,4.8908005,15.669597,-0.547934130895815,1.7692330343688056,0.3571143823077631,0.5337911592392042,,,
NA07048,CEU,European Ancestry,CEPH,-1.519874138266262,5.617569917516648,5.44112,21.075504,-0.42282693239742986,2.968887001985114,-1.1308638945404628,-0.8194781531040395,,,
NA07051,CEU,European Ancestry,CEPH,-0.02794932038590836,6.980720395756494,-4.9004354,22.514292,-0.48015232802696844,1.856892655996668,1.5841490275631156,3.2437688231141073,,,
NA07056,CEU,European Ancestry,CEPH,0.0004007206203936464,5.753670913655683,11.6302,18.43931,-0.6774596262323154,1.1288815216905403,-0.9589179493759435,1.7980945778737452,,,
NA07347,CEU,European Ancestry,CEPH,-0.7528268900794619,5.647262671224454,-4.3554187,23.601791,0.158473255259458,1.4566818534798247,-0.594041953166985,2.22239090602825,,,
NA07357,CEU,European Ancestry,CEPH,-0.42153051606818065,5.132117898769462,0.017826142,11.97724,-0.5652857795532025,2.222349724044502,0.002289748441433711,-1.0521947697498737,,,
NA10847,CEU,European Ancestry,CEPH,-0.9389055631760892,4.771351499428719,-1.9460428,10.505032,-0.40405306225772225,1.1362181622478864,1.8052909032078972,-0.0021769188189760128,,,
NA10851,CEU,European Ancestry,CEPH,-0.4360441251641273,6.10302149114431,-2.5884216,16.605988,-1.0085298661098268,2.35682046737186,-3.5001552156076134,0.49814236809232704,,,
NA11829,CEU,European Ancestry,CEPH,0.9643081241317796,6.4898209899760815,6.288445,13.919916,0.16659824969439352,2.7900747784686573,-4.419117844686981,-0.614305776254344,,,
NA11830,CEU,European Ancestry,CEPH,-0.08582438515751423,4.161241476579889,4.423619,16.577917,-0.7006261271252678,1.534428220525826,-2.655799137245546,-3.4025405666410697,,,
NA11831,CEU,European Ancestry,CEPH,-0.2879584509489805,4.606840385181626,-2.133913,13.0024395,-0.3229657362842265,1.3531708676065077,2.7902167602010897,-1.2828815665736353,,,
NA11843,CEU,European Ancestry,CEPH,1.2165566399328616,5.388014150000705,-8.2865095,14.892465,0.7843164045686457,2.506082084819681,0.4093922528458742,1.8574506691772987,,,
NA11892,CEU,European Ancestry,CEPH,-1.378499079050708,4.822452324023361,-8.792288,20.236675,-0.5038035690503618,1.1452622784148059,0.9199411194011748,1.444890693022944,,,
NA11893,CEU,European Ancestry,CEPH,-0.7357666519689974,5.716850368590569,-1.8877348,24.381947,0.1810966765152482,1.4070451630795708,-1.1531888348665602,0.23928219903332784,,,
NA11894,CEU,European Ancestry,CEPH,0.022459405691528045,4.8652747863798504,2.5146182,19.26175,0.8265999216203039,2.2518390232193037,-1.136203767629306,-0.10455151283975753,,,
NA11919,CEU,European Ancestry,CEPH,-1.5817320578822454,4.425080498410474,2.3760517,16.520014,-0.9191778975797621,1.328926135132009,-0.7192812597208498,-0.7682310336928131,,,
NA11920,CEU,European Ancestry,CEPH,-0.012988328972705188,5.772530385195339,4.8982177,11.918531,-0.06882218764319437,2.1272047972229298,0.05503668883977395,1.6823812136988388,,,
NA11930,CEU,European Ancestry,CEPH,0.7299576488064595,4.899795952964446,0.62040734,11.300826,0.05814367335799764,1.197179023038007,-2.6911623764936388,2.3075657914668524,,,
NA11931,CEU,European Ancestry,CEPH,-0.777120762517229,5.2806254810708895,-7.370356,14.362481,-0.17243459140816741,1.1365100764696077,2.568815122436439,-1.4892228453959038,,,
NA11932,CEU,European Ancestry,CEPH,0.1565401806760317,6.234416229684604,-3.8183696,14.952034,-0.7915228177384389,2.159743077679386,0.3900419074533386,-0.1655461981050887,,,
NA11933,CEU,European Ancestry,CEPH,-0.016852958800312456,6.129979854973341,-7.4922943,14.346525,-0.4993137228982116,2.2978844554741293,3.0395072976098816,0.6332530618922343,,,
NA11992,CEU,European Ancestry,CEPH,-1.3053097014900945,2.851127833398797,-2.4856136,11.334384,-1.27541071852536,0.55806036275593,0.4121622904554254,0.09000686155235646,,,
NA11993,CEU,European Ancestry,CEPH,0.035417987323284716,5.558026055503572,4.117851,14.971286,-1.08891837639531,2.487179049033575,-2.092025944055655,-1.6679075461992516,,,
NA11994,CEU,European Ancestry,CEPH,-0.9048518894980968,4.321628042181221,-2.0702171,23.009573,-0.9863411417746581,2.5251880306799896,0.06580447565336935,-1.87501622761658,,,
